15,-5,-15,-5,-10,5,10,27.5
14.866666666666667,-4.933333333333334,-14.733333333333333,-5.533333333333333,-9.966666666666667,5.066666666666666,9.966666666666667,27.453333333333333
14.733333333333333,-4.866666666666666,-14.466666666666667,-6.066666666666666,-9.933333333333334,5.133333333333334,9.933333333333334,27.406666666666666
14.6,-4.8,-14.2,-6.6,-9.9,5.2,9.9,27.36
14.466666666666667,-4.733333333333333,-13.933333333333334,-7.133333333333333,-9.866666666666667,5.266666666666667,9.866666666666667,27.313333333333333
14.333333333333334,-4.666666666666667,-13.666666666666666,-7.666666666666666,-9.833333333333334,5.333333333333333,9.833333333333334,27.266666666666666
14.2,-4.6,-13.4,-8.2,-9.8,5.4,9.8,27.22
14.066666666666666,-4.533333333333333,-13.133333333333333,-8.733333333333334,-9.766666666666667,5.466666666666667,9.766666666666667,27.173333333333332
13.933333333333334,-4.466666666666667,-12.866666666666667,-9.266666666666666,-9.733333333333333,5.533333333333333,9.733333333333333,27.126666666666665
13.8,-4.4,-12.6,-9.8,-9.7,5.6,9.7,27.08
13.666666666666666,-4.333333333333333,-12.333333333333334,-10.333333333333332,-9.666666666666666,5.666666666666667,9.666666666666666,27.033333333333335
13.533333333333333,-4.266666666666667,-12.066666666666666,-10.866666666666667,-9.633333333333333,5.733333333333333,9.633333333333333,26.986666666666668
13.4,-4.2,-11.8,-11.4,-9.6,5.8,9.6,26.94
13.266666666666666,-4.133333333333333,-11.533333333333333,-11.933333333333334,-9.566666666666666,5.866666666666667,9.566666666666666,26.893333333333334
13.133333333333333,-4.066666666666666,-11.266666666666666,-12.466666666666667,-9.533333333333333,5.933333333333334,9.533333333333333,26.846666666666668
13.0,-4.0,-11.0,-13.0,-9.5,6.0,9.5,26.8
12.866666666666667,-3.9333333333333336,-10.733333333333334,-13.533333333333333,-9.466666666666667,6.066666666666666,9.466666666666667,26.753333333333334
12.733333333333334,-3.8666666666666667,-10.466666666666667,-14.066666666666666,-9.433333333333334,6.133333333333333,9.433333333333334,26.706666666666667
12.6,-3.8,-10.2,-14.6,-9.4,6.2,9.4,26.66
12.466666666666667,-3.7333333333333334,-9.933333333333334,-15.133333333333333,-9.366666666666667,6.266666666666667,9.366666666666667,26.613333333333333
12.333333333333334,-3.666666666666667,-9.666666666666668,-15.666666666666666,-9.333333333333334,6.333333333333333,9.333333333333334,26.566666666666666
12.2,-3.6,-9.4,-16.2,-9.3,6.4,9.3,26.52
12.066666666666666,-3.533333333333333,-9.133333333333333,-16.733333333333334,-9.266666666666667,6.466666666666667,9.266666666666667,26.473333333333333
11.933333333333334,-3.466666666666667,-8.866666666666667,-17.266666666666666,-9.233333333333333,6.533333333333333,9.233333333333334,26.426666666666666
11.8,-3.4,-8.6,-17.8,-9.2,6.6,9.2,26.38
11.666666666666666,-3.333333333333333,-8.333333333333332,-18.333333333333336,-9.166666666666666,6.666666666666667,9.166666666666666,26.333333333333332
11.533333333333333,-3.2666666666666666,-8.066666666666666,-18.866666666666667,-9.133333333333333,6.733333333333333,9.133333333333333,26.286666666666665
11.4,-3.2,-7.8,-19.4,-9.1,6.8,9.1,26.24
11.266666666666666,-3.1333333333333333,-7.533333333333333,-19.933333333333334,-9.066666666666666,6.866666666666667,9.066666666666666,26.193333333333335
11.133333333333333,-3.0666666666666664,-7.266666666666667,-20.46666666666667,-9.033333333333333,6.933333333333334,9.033333333333333,26.14666666666667
11.0,-3.0,-7.0,-21.0,-9.0,7.0,9.0,26.1
10.866666666666667,-2.9333333333333336,-6.733333333333334,-21.53333333333333,-8.966666666666667,7.066666666666666,8.966666666666667,26.053333333333335
10.733333333333334,-2.8666666666666667,-6.466666666666667,-22.066666666666666,-8.933333333333334,7.133333333333333,8.933333333333334,26.006666666666668
10.6,-2.8,-6.199999999999999,-22.6,-8.9,7.2,8.9,25.96
10.466666666666667,-2.7333333333333334,-5.933333333333334,-23.133333333333333,-8.866666666666667,7.266666666666667,8.866666666666667,25.913333333333334
10.333333333333332,-2.6666666666666665,-5.666666666666666,-23.666666666666668,-8.833333333333334,7.333333333333334,8.833333333333334,25.866666666666667
10.2,-2.6,-5.4,-24.2,-8.8,7.4,8.8,25.82
10.066666666666666,-2.533333333333333,-5.133333333333333,-24.733333333333334,-8.766666666666666,7.466666666666667,8.766666666666666,25.773333333333333
9.933333333333334,-2.466666666666667,-4.866666666666667,-25.266666666666666,-8.733333333333334,7.533333333333333,8.733333333333334,25.726666666666667
9.8,-2.4,-4.6,-25.8,-8.7,7.6,8.7,25.68
9.666666666666668,-2.3333333333333335,-4.333333333333334,-26.333333333333332,-8.666666666666666,7.666666666666666,8.666666666666666,25.633333333333333
9.533333333333333,-2.2666666666666666,-4.066666666666666,-26.866666666666667,-8.633333333333333,7.733333333333333,8.633333333333333,25.586666666666666
9.4,-2.2,-3.8000000000000007,-27.4,-8.6,7.8,8.6,25.54
9.266666666666666,-2.1333333333333333,-3.533333333333333,-27.933333333333334,-8.566666666666666,7.866666666666667,8.566666666666666,25.493333333333332
9.133333333333333,-2.066666666666667,-3.2666666666666675,-28.466666666666665,-8.533333333333333,7.933333333333334,8.533333333333333,25.446666666666665
9.0,-2.0,-3.0,-29.0,-8.5,8.0,8.5,25.4
8.866666666666667,-1.9333333333333336,-2.7333333333333343,-29.53333333333333,-8.466666666666667,8.066666666666666,8.466666666666667,25.35333333333333
8.733333333333334,-1.8666666666666667,-2.466666666666667,-30.066666666666666,-8.433333333333334,8.133333333333333,8.433333333333334,25.306666666666665
